species,clip,k,arm,f0_annotated,strict_cents,oct_tol_cents,octave_correct,corr,coverage,n_scored
lions,lions/Biologger Roars Expanded (500ms)/PS-5-4_R2.WAV,2,crepe,158.203125,1751.6837991332127,63.92111643132953,0.0,-0.46059244335642224,0.9714285714285714,34
lions,lions/Biologger Roars Expanded (500ms)/PS-5-5_R1.WAV,0,crepe,176.7578125,45.93911479950169,45.93911479950169,1.0,0.7680965499622994,0.7105263157894737,27
lions,lions/Biologger Roars Expanded (500ms)/PS-5-5_R1.WAV,2,crepe,176.7578125,1670.9507247497904,95.05298536473774,0.0,-0.5976613109599791,0.8421052631578947,32
lions,lions/Biologger Roars Expanded (500ms)/PS-5-5_R1.WAV,4,crepe,176.7578125,19.975699431536594,19.975699431536594,1.0,0.7811101732467395,0.10526315789473684,4
lions,lions/Biologger Roars Expanded (500ms)/PS-5-5_R1.WAV,6,crepe,176.7578125,1787.6365802261885,186.3861197662447,0.0,0.7503534386321975,0.10526315789473684,4
lions,lions/Biologger Roars Expanded (500ms)/PS-5-6_R1.WAV,0,crepe,166.015625,25.407834419252186,25.407834419252186,1.0,0.889517187422977,0.6486486486486487,24
lions,lions/Biologger Roars Expanded (500ms)/PS-5-6_R1.WAV,2,crepe,166.015625,1734.8967440249255,83.86103166437506,0.0,-0.6085838669213676,0.972972972972973,36
lions,lions/Biologger Roars Expanded (500ms)/PS-5-6_R1.WAV,4,crepe,166.015625,22.16096981637543,22.16096981637543,1.0,-0.4234168280512521,0.13513513513513514,5
lions,lions/Biologger Roars Expanded (500ms)/PS-5-6_R1.WAV,6,crepe,166.015625,1593.9769355177448,290.82571006398683,0.0,0.16390855296207882,0.1891891891891892,7
lions,lions/Biologger Roars Expanded (500ms)/PS-5-6_R2.WAV,0,crepe,166.9921875,45.99248903251137,45.99248903251137,1.0,0.7055035968321842,0.625,20
lions,lions/Biologger Roars Expanded (500ms)/PS-5-6_R2.WAV,2,crepe,166.9921875,1899.4269615082108,174.65158601670356,0.0,-0.3983220941080469,0.9375,30
lions,lions/Biologger Roars Expanded (500ms)/PS-5-6_R2.WAV,4,crepe,166.9921875,2300.3175762963374,204.82195324971525,0.0,0.6220251518133647,0.15625,5
lions,lions/Biologger Roars Expanded (500ms)/PS-5-6_R2.WAV,6,crepe,166.9921875,2023.9668115289896,105.5895406938798,0.0,0.8842842809376393,0.375,12
lions,lions/Biologger Roars Expanded (500ms)/PS-5-7_R2.WAV,0,crepe,159.1796875,40.258828276350165,40.258828276350165,1.0,0.6807881829229651,0.7352941176470589,25
lions,lions/Biologger Roars Expanded (500ms)/PS-5-7_R2.WAV,2,crepe,159.1796875,1599.70973172038,161.12911708603332,0.0,-0.6199805700043954,0.9411764705882353,32
lions,lions/Biologger Roars Expanded (500ms)/PS-5-7_R2.WAV,4,crepe,159.1796875,1968.181886858447,66.2268859930596,0.0,,0.058823529411764705,2
lions,lions/Biologger Roars Expanded (500ms)/PS-6-1_R2.WAV,0,crepe,173.828125,41.88186947675141,41.88186947675141,1.0,0.9049922890994201,0.7142857142857143,25
lions,lions/Biologger Roars Expanded (500ms)/PS-6-1_R2.WAV,2,crepe,173.828125,1604.4892485621378,159.6472370984042,0.0,-0.7111022767978197,0.9714285714285714,34
lions,lions/Biologger Roars Expanded (500ms)/PS-6-1_R2.WAV,6,crepe,173.828125,1922.798663422127,20.843662556739805,0.0,,0.02857142857142857,1
lions,lions/Biologger Roars Expanded (500ms)/PS-6-2_R2.WAV,0,crepe,152.34375,52.83887883711226,52.83887883711226,1.0,0.8620167655574278,0.5757575757575758,19
lions,lions/Biologger Roars Expanded (500ms)/PS-6-2_R2.WAV,2,crepe,152.34375,1823.3932957931402,153.3342506847588,0.0,-0.5562153936197136,0.9090909090909091,30
lions,lions/Biologger Roars Expanded (500ms)/PS-6-2_R2.WAV,4,crepe,152.34375,1971.0762531554776,101.5356187565036,0.0,0.8011867330792314,0.2727272727272727,9
lions,lions/Biologger Roars Expanded (500ms)/PS-6-4_R1.WAV,0,crepe,158.203125,45.07477239883033,45.07477239883033,1.0,0.9809444658648323,0.6486486486486487,24
lions,lions/Biologger Roars Expanded (500ms)/PS-6-4_R1.WAV,2,crepe,158.203125,1670.0995437092993,94.1686521436469,0.0,-0.36932113497558017,0.8378378378378378,31
lions,lions/Biologger Roars Expanded (500ms)/PS-6-4_R1.WAV,4,crepe,158.203125,9.650552457462462,9.650552457462462,1.0,0.8489203301093362,0.08108108108108109,3
lions,lions/Biologger Roars Expanded (500ms)/PS-6-4_R1.WAV,6,crepe,158.203125,1643.0525521519598,258.9024487134278,0.0,0.8547292198757181,0.10810810810810811,4
lions,lions/Biologger Roars Expanded (500ms)/PS-6-6_R2.WAV,0,crepe,177.734375,51.155077926435254,51.155077926435254,1.0,0.861379449991955,0.717948717948718,28
lions,lions/Biologger Roars Expanded (500ms)/PS-6-6_R2.WAV,2,crepe,177.734375,1835.325363121664,100.78939039628872,0.0,-0.17802646048784526,0.8717948717948718,34
lions,lions/Biologger Roars Expanded (500ms)/PS-6-6_R2.WAV,4,crepe,177.734375,71.74768281929515,71.74768281929515,1.0,,0.02564102564102564,1
lions,lions/Biologger Roars Expanded (500ms)/PS-6-6_R2.WAV,6,crepe,177.734375,1921.6571959516677,25.405045136528102,0.0,,0.05128205128205128,2
