species,clip,k,arm,f0_annotated,strict_cents,oct_tol_cents,octave_correct,corr,coverage,n_scored
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_141227_0651_SC_WP_06_A.wav,4,pyin,347.66,1960.2734407023454,71.64944466585487,0.0,-0.05366071416263949,0.7463976945244957,259
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_141227_0651_SC_WP_06_A.wav,6,comb,347.66,1371.2313385434347,123.02282660418669,0.0,-0.6805793365438589,0.9942363112391931,345
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_141227_0651_SC_WP_06_A.wav,6,comb_noexempt,347.66,1908.094146686672,13.665704902661796,0.0,0.7900943766261549,0.930835734870317,323
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_141227_0651_SC_WP_06_A.wav,6,pyin,347.66,1960.2734407023454,71.64944466585487,0.0,-0.01980727621663928,0.760806916426513,264
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,0,comb,355.47,65.46279092676606,65.46279092676606,1.0,0.6011725088328512,0.9859154929577465,350
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,0,comb_noexempt,355.47,25.071408906064917,25.071408906064917,1.0,0.830318948557267,0.9859154929577465,350
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,0,pyin,355.47,42.21219406764848,42.21219406764848,1.0,0.9751997192682349,0.8056338028169014,286
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,2,comb,355.47,323.85743315178456,314.8838905336362,1.0,0.432805430892498,0.9859154929577465,350
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,2,comb_noexempt,355.47,1845.2359142221276,113.21816963507742,0.0,0.7441797048536738,0.9549295774647887,339
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,2,pyin,355.47,1808.9705013737712,108.69107793911932,0.0,0.40485292672534307,0.6112676056338028,217
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,4,comb,355.47,958.9525936927145,274.2654241581446,0.0,0.5079291645161302,0.9859154929577465,350
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,4,comb_noexempt,355.47,1730.5345602157458,170.00147379154058,0.0,0.6773050247836774,0.9802816901408451,348
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,4,pyin,355.47,1739.0670020345065,134.8962179683995,0.0,0.8176564513871991,0.48732394366197185,173
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,6,comb,355.47,312.8006122468471,285.4688922489568,1.0,-0.012437772057963701,0.9802816901408451,348
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,6,comb_noexempt,355.47,1821.6433363327706,144.0556445743269,0.0,0.4367406035697665,0.952112676056338,338
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_03_S.wav,6,pyin,355.47,1777.0570576090995,190.458287884593,0.0,0.9764214382485095,0.14084507042253522,50
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,0,comb,335.94,11.956438573832687,11.956438573832687,1.0,0.8760233979971475,0.9936305732484076,312
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,0,comb_noexempt,335.94,10.458738482709753,10.458738482709753,1.0,0.9531953887846407,0.9554140127388535,300
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,0,pyin,335.94,196.02748457923485,196.02748457923485,1.0,0.8908638261139573,0.8598726114649682,270
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,2,comb,335.94,19.03523812088459,19.03523812088459,1.0,0.768863334288199,0.9936305732484076,312
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,2,comb_noexempt,335.94,1903.8585195263802,22.09323142977445,0.0,0.5170431764802703,0.9936305732484076,312
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,2,pyin,335.94,1946.1972412747564,162.73975400754367,0.0,0.888357464651043,0.43630573248407645,137
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,4,comb,335.94,1195.5101146121162,21.763934605857578,0.0,0.7849602385466492,0.9936305732484076,312
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,4,comb_noexempt,335.94,1191.5961708175164,22.438951506291957,0.0,0.8616574553927462,0.9171974522292994,288
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,4,pyin,335.94,2027.2428086828252,134.13765275178443,0.0,0.5458631062278427,0.40445859872611467,127
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,6,comb,335.94,468.1756137449803,424.474316782428,1.0,-0.5837452704965487,0.9936305732484076,312
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1846_SC_WP_09_A.wav,6,comb_noexempt,335.94,1910.143554984292,21.92287474534122,0.0,0.6915278853068567,0.9745222929936306,306
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,0,comb,347.66,2001.7825362996593,103.74147922887202,0.0,-0.49397570866121177,0.9904534606205251,415
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,0,comb_noexempt,347.66,2006.4228003396793,100.85275914347659,0.0,0.4014460318713815,0.9498806682577565,398
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,0,pyin,347.66,86.9926646943619,37.6725710495661,1.0,0.8731019684866586,0.6420047732696897,269
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,2,comb,347.66,2001.7825362996593,101.0180036208422,0.0,-0.402437284196153,0.9904534606205251,415
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,2,comb_noexempt,347.66,1976.6811880880023,96.59074200263487,0.0,0.06821440444258564,0.9832935560859188,412
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,2,pyin,347.66,1489.3089407045372,153.38921190035435,0.0,0.10597276324624309,0.17422434367541767,73
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,4,comb,347.66,1496.8837867962945,214.00600012582834,0.0,-0.4113226071720726,0.9904534606205251,415
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,4,comb_noexempt,347.66,1522.3463371044509,211.0145978609378,0.0,-0.7703379178556938,0.9904534606205251,415
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,4,pyin,347.66,2473.583877409056,185.9439853660501,0.0,0.2537577669865383,0.12649164677804295,53
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,6,comb,347.66,2001.7825362996593,103.74147922887202,0.0,-0.488340385616263,0.9904534606205251,415
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,6,comb_noexempt,347.66,1989.18592239618,99.82753543427187,0.0,-0.18303844470518613,0.9761336515513126,409
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_05_S.wav,6,pyin,347.66,2473.583877409056,185.9439853660501,0.0,0.2537577669865383,0.12649164677804295,53
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_11_T.wav,0,comb,242.19,2623.7139403741717,223.71394037417198,0.0,0.2223136979580228,1.0,419
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_11_T.wav,0,comb_noexempt,242.19,1195.5704950508957,12.468050512614822,0.0,0.9575685969792109,0.9952267303102625,417
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_11_T.wav,0,pyin,242.19,2779.0747001595537,379.0747001595538,0.0,-0.9094377575929069,0.11694510739856802,49
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_11_T.wav,2,comb,242.19,2623.7139403741717,223.71394037417198,0.0,0.12876852930158122,1.0,419
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_11_T.wav,2,comb_noexempt,242.19,1902.1881936065292,13.1837689857318,0.0,0.9343558935698608,1.0,419
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_11_T.wav,4,comb,242.19,2623.7139403741717,223.71394037417198,0.0,-0.007091020116488324,1.0,419
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_11_T.wav,4,comb_noexempt,242.19,2640.149828997368,240.14982899736785,0.0,0.49259809417514716,1.0,419
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_11_T.wav,6,comb,242.19,2623.7139403741717,223.71394037417198,0.0,0.1066965839155744,1.0,419
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/ANNR_HZ_150226_1911_SC_WP_11_T.wav,6,comb_noexempt,242.19,1900.9468825890679,13.809783267701588,0.0,0.9265204721462991,0.9952267303102625,417
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,0,comb,214.84,1221.2524394031816,26.716182746083277,0.0,0.3793108737017376,0.9848484848484849,260
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,0,comb_noexempt,214.84,1213.5392541582544,21.426858116032733,0.0,0.2486524658997616,0.8787878787878788,232
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,0,pyin,214.84,1194.0263937732632,18.086828284965357,0.0,0.9835619282450149,0.9053030303030303,239
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,2,comb,214.84,1221.0977821361198,26.24865317292734,0.0,0.36737359992825636,0.9848484848484849,260
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,2,comb_noexempt,214.84,1209.557651830503,19.529303146548436,0.0,0.8134489064601581,0.803030303030303,212
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,2,pyin,214.84,1194.0263937732632,18.086828284965357,0.0,0.9657430944384588,0.9053030303030303,239
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,4,comb,214.84,1221.0977821361198,25.955339472346324,0.0,-0.14513603014533735,0.9848484848484849,260
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,4,comb_noexempt,214.84,1206.0460521826735,18.534072768818532,0.0,0.9622294785206907,0.7575757575757576,200
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,4,pyin,214.84,1197.3136462662453,17.313646266245318,0.0,0.9898158292342379,0.8295454545454546,219
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,6,comb,214.84,1221.0977821361198,27.119846532114696,0.0,-0.31078601128047045,0.9848484848484849,260
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,6,comb_noexempt,214.84,1579.1082981165196,315.0474980296385,0.0,0.8416116794900003,0.9318181818181818,246
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BADG_SS_100608_----_EC_WP_05_A.wav,6,pyin,214.84,2312.6863537337545,72.93034591936316,0.0,-0.9176754847492102,0.5454545454545454,144
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,0,comb,253.91,1202.947843437432,8.69364522622249,0.0,0.9668260623731583,0.9878542510121457,244
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,0,comb_noexempt,253.91,1202.9060306572283,8.47002540564216,0.0,0.9630120204897004,0.9878542510121457,244
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,0,pyin,253.91,1193.3831263275888,8.867289536825925,0.0,-0.03702879783822165,0.9919028340080972,245
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,2,comb,253.91,1199.718367357061,9.381791864286589,0.0,0.9268215173962522,0.9878542510121457,244
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,2,comb_noexempt,253.91,1200.2636361789364,9.381791864286589,0.0,0.9537365249354319,0.9878542510121457,244
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,2,pyin,253.91,1198.2950699027183,14.137652751784573,0.0,0.8337484291199566,0.8259109311740891,204
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,4,comb,253.91,1198.662642176211,9.286769520290884,0.0,0.9208222920584076,0.9878542510121457,244
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,4,comb_noexempt,253.91,1586.159865516112,302.16433786597327,0.0,0.7798740263946089,0.9878542510121457,244
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,4,pyin,253.91,1575.3157191131622,307.0465057980259,0.0,0.9328726408030751,0.4008097165991903,99
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,6,comb,253.91,1199.1950489509622,9.15221041062695,0.0,0.9435954447276798,0.9878542510121457,244
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,6,comb_noexempt,253.91,1594.3467223944442,307.608278470943,0.0,0.8716361227859145,0.9878542510121457,244
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BBW-_SS_100509_2309_EC_WP_04_A.wav,6,pyin,253.91,1984.1665838185068,82.21158295311969,0.0,-0.39281760759073125,0.11336032388663968,28
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,0,comb,335.94,1199.0070990973225,9.712524147021337,0.0,0.9966360662623192,1.0,458
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,0,comb_noexempt,335.94,1198.863192663501,9.44451702002221,0.0,0.997869124700803,0.9956331877729258,456
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,0,pyin,335.94,1192.9587146590068,8.241843073545272,0.0,0.5780238964301734,0.9956331877729258,456
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,2,comb,335.94,1203.5311147599984,10.331592709098471,0.0,0.9892703118151736,0.9934497816593887,455
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,2,comb_noexempt,335.94,381.4419413381822,381.4419413381822,1.0,0.44931911029671606,1.0,458
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,2,pyin,335.94,1190.5977759084344,10.590068968003404,0.0,0.9331829373683818,0.7947598253275109,364
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,4,comb,335.94,1199.1571245561831,11.22557275822214,0.0,0.9894100647746216,1.0,458
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,4,comb_noexempt,335.94,1440.357078282676,29.920964148729063,0.0,0.6533215119782211,1.0,458
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,4,pyin,335.94,1196.3509467208537,3.6490532791462265,0.0,0.35222365550495727,0.10480349344978165,48
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,6,comb,335.94,1202.6893831634843,12.41620844575131,0.0,0.988441157749074,1.0,458
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,6,comb_noexempt,335.94,1972.9541371835383,88.17416658043248,0.0,0.7826442675431944,1.0,458
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout1 call4 2017-01-06 21-28-45 S.wav,6,pyin,335.94,1729.7539017518557,172.20109911353174,0.0,0.532242617545291,0.21615720524017468,99
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call10 2017-01-06 23-15-30 A.wav,0,comb,230.47,11.15206830293759,11.15206830293759,1.0,0.933362920746237,1.0,482
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call10 2017-01-06 23-15-30 A.wav,0,comb_noexempt,230.47,12.414974070440387,12.414974070440387,1.0,0.8897013472233041,1.0,482
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call10 2017-01-06 23-15-30 A.wav,0,pyin,230.47,19.39082558505761,19.39082558505761,1.0,0.9176820721466705,0.9937759336099585,479
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call10 2017-01-06 23-15-30 A.wav,2,comb,230.47,13.361164261619539,13.361164261619539,1.0,0.8644171841553538,1.0,482
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call10 2017-01-06 23-15-30 A.wav,2,comb_noexempt,230.47,1200.1948966399605,10.822826230085688,0.0,0.9337749955705928,1.0,482
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call10 2017-01-06 23-15-30 A.wav,2,pyin,230.47,9.390825585057208,9.390825585057208,1.0,0.9493391271520918,0.975103734439834,470
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call10 2017-01-06 23-15-30 A.wav,4,comb,230.47,12.33159446466059,12.33159446466059,1.0,0.37045337198345524,1.0,482
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call10 2017-01-06 23-15-30 A.wav,4,comb_noexempt,230.47,1200.9909818612539,10.750849522544645,0.0,0.9313078239482983,1.0,482
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call10 2017-01-06 23-15-30 A.wav,6,comb,230.47,14.021139060611212,14.021139060611212,1.0,0.7574780991496497,1.0,482
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call10 2017-01-06 23-15-30 A.wav,6,comb_noexempt,230.47,2403.3146940152947,11.38534441675575,0.0,0.9453358744382693,1.0,482
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,0,comb,257.81,1202.7353767451023,9.23513378899879,0.0,0.9581585274345461,1.0,362
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,0,comb_noexempt,257.81,1201.5769400977922,9.23513378899879,0.0,0.9513183350889685,1.0,362
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,0,pyin,257.81,109.99786553498907,8.944472773756674,1.0,0.9016772425402374,1.0,362
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,2,comb,257.81,1203.1014171221136,9.110080494809504,0.0,0.8985257596880496,1.0,362
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,2,comb_noexempt,257.81,1201.7812783976394,8.295512091243447,0.0,0.9517341931859506,0.9585635359116023,347
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,2,pyin,257.81,1690.5825445988194,92.94121710301205,0.0,-0.5471588877672988,0.9751381215469613,353
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,4,comb,257.81,1202.7353767451023,10.110470061950368,0.0,0.947875592875998,1.0,362
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,4,comb_noexempt,257.81,10.795514248473111,10.795514248473111,1.0,0.9085236748396615,0.9917127071823204,359
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,4,pyin,257.81,1199.768078569699,15.596235706246157,0.0,0.05062021573485835,0.7762430939226519,281
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,6,comb,257.81,1202.7353767451023,10.791310615611636,0.0,0.8403572813160259,1.0,362
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,6,comb_noexempt,257.81,9.6829435585594,9.6829435585594,1.0,0.9067932060189141,0.9530386740331491,345
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BORA_TW bout2 call6 2017-01-06 23-15-13 S.wav,6,pyin,257.81,1199.650679044626,7.018310386837519,0.0,0.8826594983772693,0.43922651933701656,159
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,0,comb,265.62,1196.4241687252447,13.711479526325908,0.0,0.9790273737729552,0.9747899159663865,232
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,0,comb_noexempt,265.62,1198.821432950502,10.453749696241234,0.0,0.9946348180897565,0.9621848739495799,229
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,0,pyin,265.62,1193.7381836272266,10.554793499415243,0.0,0.8166058145693728,0.9243697478991597,220
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,2,comb,265.62,1197.62890826485,13.523666790326597,0.0,0.9834095345275762,0.9789915966386554,233
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,2,comb_noexempt,265.62,704.4806319955417,495.2410783774287,0.0,0.9828754852567687,0.9243697478991597,220
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,2,pyin,265.62,1205.1340423215559,24.03339325421956,0.0,-0.666320142396798,0.8025210084033614,191
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,4,comb,265.62,1203.1340451319418,14.183640245430514,0.0,0.9693722784633707,0.9831932773109243,234
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,4,comb_noexempt,265.62,1387.3197171405131,178.43514925030303,0.0,0.8350500713037634,0.9495798319327731,226
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,4,pyin,265.62,1802.686353733755,109.26864713163258,0.0,0.7372142037270334,0.21428571428571427,51
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,6,comb,265.62,1200.186658135518,14.795373183044546,0.0,0.9637823895405064,0.9705882352941176,231
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,6,comb_noexempt,265.62,2158.345877781964,215.76119410567586,0.0,0.7658385681912888,0.9747899159663865,232
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_100602_1814_SC_WP_03_A.wav,6,pyin,265.62,1659.0137837623754,189.86796064109842,0.0,0.8135821180440589,0.680672268907563,162
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_20100602_1821_EC_WP_01_P.wav,0,comb,187.5,1131.7877285424893,89.57128657185811,0.0,0.7824355333221386,1.0,102
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_20100602_1821_EC_WP_01_P.wav,0,comb_noexempt,187.5,1202.7130151964143,255.55650013138802,0.0,0.07254393894312863,1.0,102
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_20100602_1821_EC_WP_01_P.wav,0,pyin,187.5,1179.8987278061268,47.51178275182791,0.0,0.8709151334398968,0.803921568627451,82
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_20100602_1821_EC_WP_01_P.wav,2,comb,187.5,1158.2192632167162,59.02418499470636,0.0,0.8292665539099486,1.0,102
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_20100602_1821_EC_WP_01_P.wav,2,comb_noexempt,187.5,1216.1122874616271,51.47220651764145,0.0,0.84664166162089,1.0,102
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_20100602_1821_EC_WP_01_P.wav,2,pyin,187.5,2264.2070326927433,63.9936761855641,0.0,0.35826650126365156,0.8725490196078431,89
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_20100602_1821_EC_WP_01_P.wav,4,comb,187.5,1173.558219273806,60.70146365480589,0.0,0.8173323089477289,1.0,102
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_20100602_1821_EC_WP_01_P.wav,4,comb_noexempt,187.5,1222.8233400956547,156.2054034139264,0.0,0.7992739295421337,1.0,102
spotted_hyenas,spotted_hyenas/lehmann hyena whoop traces/BRPH_SS_20100602_1821_EC_WP_01_P.wav,4,pyin,187.5,2893.2276482108164,493.2276482108162,0.0,-0.3152565944752003,0.9411764705882353,96
